"249180020","WARSZOWICE                    ","2025","03","01",0.5,,"W",,"9",,"9",,"9",,"9"
"249180020","WARSZOWICE                    ","2025","03","02",,"9",,,"9",,"9",,"9",,"9"
"249180020","WARSZOWICE                    ","2025","03","03",,"9",,,"9",,"9",,"9",,"9"
"249180020","WARSZOWICE                    ","2025","03","04",,"9",,,"9",,"9",,"9",,"9"
"249180020","WARSZOWICE                    ","2025","03","05",,"9",,,"9",,"9",,"9",,"9"
"249180020","WARSZOWICE                    ","2025","03","06",,"9",,,"9",,"9",,"9",,"9"
"249180020","WARSZOWICE                    ","2025","03","07",,"9",,,"9",,"9",,"9",,"9"
"249180020","WARSZOWICE                    ","2025","03","08",,"9",,,"9",,"9",,"9",,"9"
"249180020","WARSZOWICE                    ","2025","03","09",,"9",,,"9",,"9",,"9",,"9"
"249180020","WARSZOWICE                    ","2025","03","10",0.8,,"W",,"9",,"9",,"9",,"9"
"249180020","WARSZOWICE                    ","2025","03","11",,"9",,,"9",,"9",,"9",,"9"
"249180020","WARSZOWICE                    ","2025","03","12",6.2,,"W",,"9",,"9",,"9",,"9"
"249180020","WARSZOWICE                    ","2025","03","13",6.0,,"W",,"9",,"9",,"9",,"9"
"249180020","WARSZOWICE                    ","2025","03","14",12.5,,"W",,"9",,"9",,"9",,"9"
"249180020","WARSZOWICE                    ","2025","03","15",,"9",,,"9",,"9",,"9",,"9"
"249180020","WARSZOWICE                    ","2025","03","16",1.5,,"S",,"9",,"9",,"9",,"9"
"249180020","WARSZOWICE                    ","2025","03","17",,"9",,2,,2,,"1",,"*",
"249180020","WARSZOWICE                    ","2025","03","18",,"9",,,"9",,"9",,"9",,"9"
"249180020","WARSZOWICE                    ","2025","03","19",,"9",,,"9",,"9",,"9",,"9"
"249180020","WARSZOWICE                    ","2025","03","20",,"9",,,"9",,"9",,"9",,"9"
"249180020","WARSZOWICE                    ","2025","03","21",,"9",,,"9",,"9",,"9",,"9"
"249180020","WARSZOWICE                    ","2025","03","22",,"9",,,"9",,"9",,"9",,"9"
"249180020","WARSZOWICE                    ","2025","03","23",13.7,,"W",,"9",,"9",,"9",,"9"
"249180020","WARSZOWICE                    ","2025","03","24",0.5,,"W",,"9",,"9",,"9",,"9"
"249180020","WARSZOWICE                    ","2025","03","25",,"9",,,"9",,"9",,"9",,"9"
"249180020","WARSZOWICE                    ","2025","03","26",,"9",,,"9",,"9",,"9",,"9"
"249180020","WARSZOWICE                    ","2025","03","27",,"9",,,"9",,"9",,"9",,"9"
"249180020","WARSZOWICE                    ","2025","03","28",,"9",,,"9",,"9",,"9",,"9"
"249180020","WARSZOWICE                    ","2025","03","29",,"9",,,"9",,"9",,"9",,"9"
"249180020","WARSZOWICE                    ","2025","03","30",,"9",,,"9",,"9",,"9",,"9"
"249180020","WARSZOWICE                    ","2025","03","31",0.8,,"W",,"9",,"9",,"9",,"9"
"249180040","WIS£A WIELKA                  ","2025","03","01",0.3,,"S",,"9",,"9",,"9",,"9"
"249180040","WIS£A WIELKA                  ","2025","03","02",,"9",,,"9",,"9",,"9",,"9"
"249180040","WIS£A WIELKA                  ","2025","03","03",,"9",,,"9",,"9",,"9",,"9"
"249180040","WIS£A WIELKA                  ","2025","03","04",,"9",,,"9",,"9",,"9",,"9"
"249180040","WIS£A WIELKA                  ","2025","03","05",,"9",,,"9",,"9",,"9",,"9"
"249180040","WIS£A WIELKA                  ","2025","03","06",,"9",,,"9",,"9",,"9",,"9"
"249180040","WIS£A WIELKA                  ","2025","03","07",,"9",,,"9",,"9",,"9",,"9"
"249180040","WIS£A WIELKA                  ","2025","03","08",,"9",,,"9",,"9",,"9",,"9"
"249180040","WIS£A WIELKA                  ","2025","03","09",,"9",,,"9",,"9",,"9",,"9"
"249180040","WIS£A WIELKA                  ","2025","03","10",0.2,,"W",,"9",,"9",,"9",,"9"
"249180040","WIS£A WIELKA                  ","2025","03","11",,"9",,,"9",,"9",,"9",,"9"
"249180040","WIS£A WIELKA                  ","2025","03","12",0.5,,"W",,"9",,"9",,"9",,"9"
"249180040","WIS£A WIELKA                  ","2025","03","13",5.7,,"W",,"9",,"9",,"9",,"9"
"249180040","WIS£A WIELKA                  ","2025","03","14",17.7,,"W",,"9",,"9",,"9",,"9"
"249180040","WIS£A WIELKA                  ","2025","03","15",0.1,,"S",,"9",,"9",,"9",,"9"
"249180040","WIS£A WIELKA                  ","2025","03","16",0.9,,"S",2,,2,,"5",,"*prz",
"249180040","WIS£A WIELKA                  ","2025","03","17",0.8,,"S",,"9",,"9",,"9",,"9"
"249180040","WIS£A WIELKA                  ","2025","03","18",,"9",,,"9",,"9",,"9",,"9"
"249180040","WIS£A WIELKA                  ","2025","03","19",,"9",,,"9",,"9",,"9",,"9"
"249180040","WIS£A WIELKA                  ","2025","03","20",,"9",,,"9",,"9",,"9",,"9"
"249180040","WIS£A WIELKA                  ","2025","03","21",,"9",,,"9",,"9",,"9",,"9"
"249180040","WIS£A WIELKA                  ","2025","03","22",,"9",,,"9",,"9",,"9",,"9"
"249180040","WIS£A WIELKA                  ","2025","03","23",8.5,,"W",,"9",,"9",,"9",,"9"
"249180040","WIS£A WIELKA                  ","2025","03","24",1.5,,"W",,"9",,"9",,"9",,"9"
"249180040","WIS£A WIELKA                  ","2025","03","25",,"9",,,"9",,"9",,"9",,"9"
"249180040","WIS£A WIELKA                  ","2025","03","26",,"9",,,"9",,"9",,"9",,"9"
"249180040","WIS£A WIELKA                  ","2025","03","27",,"9",,,"9",,"9",,"9",,"9"
"249180040","WIS£A WIELKA                  ","2025","03","28",,"9",,,"9",,"9",,"9",,"9"
"249180040","WIS£A WIELKA                  ","2025","03","29",,"9",,,"9",,"9",,"9",,"9"
"249180040","WIS£A WIELKA                  ","2025","03","30",,"9",,,"9",,"9",,"9",,"9"
"249180040","WIS£A WIELKA                  ","2025","03","31",1.1,,"W",,"9",,"9",,"9",,"9"
"249180060","GO£KOWICE                     ","2025","03","01",0.3,,"S",,"9",,"9",,"9",,"9"
"249180060","GO£KOWICE                     ","2025","03","02",,"9",,,"9",,"9",,"9",,"9"
"249180060","GO£KOWICE                     ","2025","03","03",,"9",,,"9",,"9",,"9",,"9"
"249180060","GO£KOWICE                     ","2025","03","04",,"9",,,"9",,"9",,"9",,"9"
"249180060","GO£KOWICE                     ","2025","03","05",,"9",,,"9",,"9",,"9",,"9"
"249180060","GO£KOWICE                     ","2025","03","06",,"9",,,"9",,"9",,"9",,"9"
"249180060","GO£KOWICE                     ","2025","03","07",,"9",,,"9",,"9",,"9",,"9"
"249180060","GO£KOWICE                     ","2025","03","08",,"9",,,"9",,"9",,"9",,"9"
"249180060","GO£KOWICE                     ","2025","03","09",,"9",,,"9",,"9",,"9",,"9"
"249180060","GO£KOWICE                     ","2025","03","10",0.8,,"W",,"9",,"9",,"9",,"9"
"249180060","GO£KOWICE                     ","2025","03","11",,"9",,,"9",,"9",,"9",,"9"
"249180060","GO£KOWICE                     ","2025","03","12",5.8,,"W",,"9",,"9",,"9",,"9"
"249180060","GO£KOWICE                     ","2025","03","13",9.2,,"W",,"9",,"9",,"9",,"9"
"249180060","GO£KOWICE                     ","2025","03","14",12.4,,"W",,"9",,"9",,"9",,"9"
"249180060","GO£KOWICE                     ","2025","03","15",,"9",,,"9",,"9",,"9",,"9"
"249180060","GO£KOWICE                     ","2025","03","16",1.4,,"S",,"9",,"9",,"9",,"9"
"249180060","GO£KOWICE                     ","2025","03","17",0.3,,"S",2,,2,,"5",,"*",
