"249180010","PSZCZYNA","2024","02","01",3.7,"",.0,"8",2.7,"",7.7,""
"249180010","PSZCZYNA","2024","02","02",3.9,"",.0,"8",3.3,"",6.7,""
"249180010","PSZCZYNA","2024","02","03",5.8,"",.0,"8",4.3,"",6.7,""
"249180010","PSZCZYNA","2024","02","04",6.2,"",.0,"8",3.7,"",8.0,""
"249180010","PSZCZYNA","2024","02","05",8.2,"",.0,"8",4.0,"",8.0,""
"249180010","PSZCZYNA","2024","02","06",6.9,"",.0,"8",4.0,"",5.7,""
"249180010","PSZCZYNA","2024","02","07",5.0,"",.0,"8",4.3,"",7.3,""
"249180010","PSZCZYNA","2024","02","08",1.5,"",.0,"8",1.7,"",8.0,""
"249180010","PSZCZYNA","2024","02","09",7.5,"",.0,"8",2.0,"",8.0,""
"249180010","PSZCZYNA","2024","02","10",8.0,"",.0,"8",2.0,"",6.0,""
"249180010","PSZCZYNA","2024","02","11",6.7,"",.0,"8",1.3,"",7.3,""
"249180010","PSZCZYNA","2024","02","12",7.6,"",.0,"8",1.7,"",8.0,""
"249180010","PSZCZYNA","2024","02","13",4.2,"",.0,"8",1.3,"",3.7,""
"249180010","PSZCZYNA","2024","02","14",3.4,"",.0,"8",1.3,"",4.0,""
"249180010","PSZCZYNA","2024","02","15",8.2,"",.0,"8",1.0,"",6.0,""
"249180010","PSZCZYNA","2024","02","16",7.3,"",.0,"8",1.3,"",1.3,""
"249180010","PSZCZYNA","2024","02","17",6.5,"",.0,"8",3.3,"",8.0,""
"249180010","PSZCZYNA","2024","02","18",4.1,"",.0,"8",.7,"",4.3,""
"249180010","PSZCZYNA","2024","02","19",3.9,"",.0,"8",2.3,"",8.0,""
"249180010","PSZCZYNA","2024","02","20",6.6,"",.0,"8",2.7,"",5.0,""
"249180010","PSZCZYNA","2024","02","21",5.4,"",.0,"8",3.0,"",7.0,""
"249180010","PSZCZYNA","2024","02","22",8.5,"",.0,"8",3.3,"",8.0,""
"249180010","PSZCZYNA","2024","02","23",7.7,"",.0,"8",2.0,"",8.0,""
"249180010","PSZCZYNA","2024","02","24",6.3,"",.0,"8",2.0,"",6.0,""
"249180010","PSZCZYNA","2024","02","25",7.1,"",.0,"8",2.0,"",3.7,""
"249180010","PSZCZYNA","2024","02","26",6.5,"",.0,"8",.3,"",2.7,""
"249180010","PSZCZYNA","2024","02","27",9.8,"",.0,"8",1.0,"",5.3,""
"249180010","PSZCZYNA","2024","02","28",9.1,"",.0,"8",1.0,"",8.0,""
"249180010","PSZCZYNA","2024","02","29",9.1,"",.0,"8",2.0,"",3.3,""
"249180160","BRENNA","2024","02","01",4.4,"",.0,"8",2.3,"",7.0,""
"249180160","BRENNA","2024","02","02",3.4,"",.0,"8",1.7,"",6.7,""
"249180160","BRENNA","2024","02","03",6.5,"",.0,"8",3.7,"",6.7,""
"249180160","BRENNA","2024","02","04",6.9,"",.0,"8",5.3,"",7.7,""
"249180160","BRENNA","2024","02","05",8.3,"",.0,"8",4.7,"",7.7,""
"249180160","BRENNA","2024","02","06",7.7,"",.0,"8",4.0,"",5.0,""
"249180160","BRENNA","2024","02","07",5.0,"",.0,"8",2.3,"",6.3,""
"249180160","BRENNA","2024","02","08",2.1,"",.0,"8",.3,"",8.0,""
"249180160","BRENNA","2024","02","09",8.7,"",.0,"8",3.3,"",7.0,""
"249180160","BRENNA","2024","02","10",10.4,"",.0,"8",3.7,"",5.7,""
"249180160","BRENNA","2024","02","11",9.7,"",.0,"8",1.3,"",6.3,""
"249180160","BRENNA","2024","02","12",7.0,"",.0,"8",1.7,"",6.7,""
"249180160","BRENNA","2024","02","13",4.0,"",.0,"8",1.0,"",7.0,""
"249180160","BRENNA","2024","02","14",3.5,"",.0,"8",3.0,"",4.7,""
"249180160","BRENNA","2024","02","15",8.2,"",.0,"8",2.7,"",5.0,""
"249180160","BRENNA","2024","02","16",9.6,"",.0,"8",4.0,"",1.3,""
"249180160","BRENNA","2024","02","17",8.5,"",.0,"8",2.7,"",7.3,""
"249180160","BRENNA","2024","02","18",3.4,"",.0,"8",1.7,"",2.3,""
"249180160","BRENNA","2024","02","19",5.0,"",.0,"8",3.7,"",7.0,""
"249180160","BRENNA","2024","02","20",6.2,"",.0,"8",.7,"",7.0,""
"249180160","BRENNA","2024","02","21",5.3,"",.0,"8",2.0,"",6.0,""
"249180160","BRENNA","2024","02","22",8.0,"",.0,"8",7.0,"",7.3,""
"249180160","BRENNA","2024","02","23",8.0,"",.0,"8",4.7,"",8.0,""
"249180160","BRENNA","2024","02","24",7.2,"",.0,"8",2.0,"",6.0,""
"249180160","BRENNA","2024","02","25",5.7,"",.0,"8",2.0,"",3.0,""
"249180160","BRENNA","2024","02","26",9.0,"",.0,"8",2.3,"",3.3,""
"249180160","BRENNA","2024","02","27",10.0,"",.0,"8",1.7,"",5.7,""
"249180160","BRENNA","2024","02","28",9.1,"",.0,"8",2.3,"",7.7,""
"249180160","BRENNA","2024","02","29",8.6,"",.0,"8",1.0,"",6.0,""
"249190560","JAB£ONKA","2024","02","01",1.8,"",.0,"8",2.0,"",7.3,""
"249190560","JAB£ONKA","2024","02","02",1.2,"",.0,"8",1.7,"",7.3,""
"249190560","JAB£ONKA","2024","02","03",3.3,"",.0,"8",1.0,"",7.7,""
"249190560","JAB£ONKA","2024","02","04",4.8,"",.0,"8",2.3,"",7.3,""
"249190560","JAB£ONKA","2024","02","05",5.8,"",.0,"8",2.7,"",8.0,""
