"249180010","PSZCZYNA","2023","10","01",11.7,"",.0,"8",1.0,"",5.0,""
"249180010","PSZCZYNA","2023","10","02",15.6,"",.0,"8",1.0,"",3.7,""
"249180010","PSZCZYNA","2023","10","03",16.2,"",.0,"8",1.7,"",.7,""
"249180010","PSZCZYNA","2023","10","04",13.8,"",.0,"8",1.3,"",4.0,""
"249180010","PSZCZYNA","2023","10","05",11.5,"",.0,"8",2.3,"",2.3,""
"249180010","PSZCZYNA","2023","10","06",12.4,"",.0,"8",1.0,"",2.3,""
"249180010","PSZCZYNA","2023","10","07",17.9,"",.0,"8",4.0,"",5.3,""
"249180010","PSZCZYNA","2023","10","08",9.4,"",.0,"8",1.3,"",6.3,""
"249180010","PSZCZYNA","2023","10","09",5.9,"",.0,"8",.3,"",8.0,""
"249180010","PSZCZYNA","2023","10","10",10.5,"",.0,"8",.7,"",8.0,""
"249180010","PSZCZYNA","2023","10","11",15.8,"",.0,"8",2.0,"",3.3,""
"249180010","PSZCZYNA","2023","10","12",16.4,"",.0,"8",2.3,"",4.7,""
"249180010","PSZCZYNA","2023","10","13",16.6,"",.0,"8",2.0,"",4.0,""
"249180010","PSZCZYNA","2023","10","14",17.7,"",.0,"8",1.7,"",2.7,""
"249180010","PSZCZYNA","2023","10","15",9.7,"",.0,"8",2.0,"",4.7,""
"249180010","PSZCZYNA","2023","10","16",6.4,"",.0,"8",2.0,"",6.3,""
"249180010","PSZCZYNA","2023","10","17",5.1,"",.0,"8",.3,"",3.0,""
"249180010","PSZCZYNA","2023","10","18",4.5,"",.0,"8",.7,"",.3,""
"249180010","PSZCZYNA","2023","10","19",5.5,"",.0,"8",.7,"",8.0,""
"249180010","PSZCZYNA","2023","10","20",14.1,"",.0,"8",1.3,"",6.7,""
"249180010","PSZCZYNA","2023","10","21",17.9,"",.0,"8",1.0,"",5.3,""
"249180010","PSZCZYNA","2023","10","22",14.0,"",.0,"8",1.7,"",8.0,""
"249180010","PSZCZYNA","2023","10","23",11.9,"",.0,"8",1.3,"",3.0,""
"249180010","PSZCZYNA","2023","10","24",10.3,"",.0,"8",1.0,"",7.3,""
"249180010","PSZCZYNA","2023","10","25",11.2,"",.0,"8",1.7,"",3.7,""
"249180010","PSZCZYNA","2023","10","26",10.5,"",.0,"8",1.7,"",7.3,""
"249180010","PSZCZYNA","2023","10","27",9.2,"",.0,"8",1.3,"",8.0,""
"249180010","PSZCZYNA","2023","10","28",9.5,"",.0,"8",2.3,"",3.7,""
"249180010","PSZCZYNA","2023","10","29",13.0,"",.0,"8",1.0,"",2.0,""
"249180010","PSZCZYNA","2023","10","30",13.7,"",.0,"8",1.7,"",3.3,""
"249180010","PSZCZYNA","2023","10","31",14.3,"",.0,"8",3.7,"",7.7,""
"249180160","BRENNA","2023","10","01",11.3,"",.0,"8",1.7,"",4.7,""
"249180160","BRENNA","2023","10","02",15.2,"",.0,"8",1.7,"",4.3,""
"249180160","BRENNA","2023","10","03",18.9,"",.0,"8",4.0,"",2.3,""
"249180160","BRENNA","2023","10","04",13.9,"",.0,"8",1.0,"",5.7,""
"249180160","BRENNA","2023","10","05",12.1,"",.0,"8",1.7,"",3.7,""
"249180160","BRENNA","2023","10","06",11.7,"",.0,"8",1.7,"",5.0,""
"249180160","BRENNA","2023","10","07",15.8,"",.0,"8",2.7,"",7.3,""
"249180160","BRENNA","2023","10","08",8.9,"",.0,"8",2.0,"",5.7,""
"249180160","BRENNA","2023","10","09",6.4,"",.0,"8",1.3,"",8.0,""
"249180160","BRENNA","2023","10","10",11.1,"",.0,"8",1.0,"",7.0,""
"249180160","BRENNA","2023","10","11",16.3,"",.0,"8",4.3,"",6.0,""
"249180160","BRENNA","2023","10","12",17.1,"",.0,"8",2.3,"",5.7,""
"249180160","BRENNA","2023","10","13",17.2,"",.0,"8",2.0,"",6.3,""
"249180160","BRENNA","2023","10","14",17.8,"",.0,"8",4.7,"",4.3,""
"249180160","BRENNA","2023","10","15",9.7,"",.0,"8",1.3,"",6.7,""
"249180160","BRENNA","2023","10","16",6.3,"",.0,"8",1.7,"",6.7,""
"249180160","BRENNA","2023","10","17",3.8,"",.0,"8",1.3,"",4.0,""
"249180160","BRENNA","2023","10","18",5.1,"",.0,"8",2.7,"",2.7,""
"249180160","BRENNA","2023","10","19",8.6,"",.0,"8",2.3,"",7.0,""
"249180160","BRENNA","2023","10","20",15.8,"",.0,"8",3.3,"",7.0,""
"249180160","BRENNA","2023","10","21",17.8,"",.0,"8",1.0,"",5.7,""
"249180160","BRENNA","2023","10","22",13.0,"",.0,"8",1.7,"",6.0,""
"249180160","BRENNA","2023","10","23",10.2,"",.0,"8",2.7,"",4.0,""
"249180160","BRENNA","2023","10","24",12.2,"",.0,"8",1.3,"",6.7,""
"249180160","BRENNA","2023","10","25",11.1,"",.0,"8",2.3,"",5.0,""
"249180160","BRENNA","2023","10","26",11.7,"",.0,"8",2.0,"",6.0,""
"249180160","BRENNA","2023","10","27",10.3,"",.0,"8",1.3,"",7.7,""
"249180160","BRENNA","2023","10","28",10.7,"",.0,"8",2.3,"",5.0,""
"249180160","BRENNA","2023","10","29",13.1,"",.0,"8",4.0,"",4.7,""
"249180160","BRENNA","2023","10","30",14.6,"",.0,"8",4.3,"",5.0,""
"249180160","BRENNA","2023","10","31",14.1,"",.0,"8",4.3,"",7.3,""
"249190560","JAB£ONKA","2023","10","01",7.7,"",.0,"8",.7,"",7.0,""
"249190560","JAB£ONKA","2023","10","02",10.8,"",.0,"8",.3,"",4.3,""
"249190560","JAB£ONKA","2023","10","03",12.2,"",.0,"8",1.3,"",1.3,""
"249190560","JAB£ONKA","2023","10","04",11.3,"",.0,"8",1.3,"",4.3,""
"249190560","JAB£ONKA","2023","10","05",7.4,"",.0,"8",1.0,"",5.3,""
"249190560","JAB£ONKA","2023","10","06",9.5,"",.0,"8",.3,"",2.0,""
