150180190;KRUPSKI M£YN;Ma³a Panew (118);2023;09;31;999;;;011
150180190;KRUPSKI M£YN;Ma³a Panew (118);2023;10;07;999;;;011
150180190;KRUPSKI M£YN;Ma³a Panew (118);2023;10;14;999;;;011
150180190;KRUPSKI M£YN;Ma³a Panew (118);2023;10;21;999;;;011
150180190;KRUPSKI M£YN;Ma³a Panew (118);2023;10;28;999;;;011
150180190;KRUPSKI M£YN;Ma³a Panew (118);2023;11;04;999;;;011
150180190;KRUPSKI M£YN;Ma³a Panew (118);2023;11;11;999;;;011
150180190;KRUPSKI M£YN;Ma³a Panew (118);2023;11;18;999;;;011
150180190;KRUPSKI M£YN;Ma³a Panew (118);2023;11;25;999;;;011
150180190;KRUPSKI M£YN;Ma³a Panew (118);2023;12;02;999;;;011
150180190;KRUPSKI M£YN;Ma³a Panew (118);2023;12;09;999;;;011
150180190;KRUPSKI M£YN;Ma³a Panew (118);2023;12;16;999;;;011
150180190;KRUPSKI M£YN;Ma³a Panew (118);2023;12;23;999;;;011
150180190;KRUPSKI M£YN;Ma³a Panew (118);2023;12;30;999;;;011
150180100;STANISZCZE WIELKIE;Ma³a Panew (118);2023;04;07;999;01;0;
150180050;OZIMEK;Ma³a Panew (118);2023;02;15;999;03;0;
150180050;OZIMEK;Ma³a Panew (118);2023;02;19;999;06;0;
150180050;OZIMEK;Ma³a Panew (118);2023;04;07;999;01;0;
150160190;MIÊDZYLESIE;Nysa K³odzka (12);2023;02;19;999;03;0;
150160190;MIÊDZYLESIE;Nysa K³odzka (12);2023;04;06;999;01;0;
150160180;K£ODZKO;Nysa K³odzka (12);2023;02;14;999;06;0;
150160180;K£ODZKO;Nysa K³odzka (12);2023;02;15;999;03;0;
150160180;K£ODZKO;Nysa K³odzka (12);2023;02;16;999;03;0;
150160180;K£ODZKO;Nysa K³odzka (12);2023;02;19;999;03;0;
150160220;BARDO;Nysa K³odzka (12);2023;02;14;999;06;0;
150160220;BARDO;Nysa K³odzka (12);2023;04;08;999;03;0;
150160210;WILKANÓW;Wilczka (1212);2023;02;15;999;04;0;
150160210;WILKANÓW;Wilczka (1212);2023;04;06;999;06;0;
150160210;WILKANÓW;Wilczka (1212);2023;04;10;999;03;0;
150160150;BYSTRZYCA K£ODZKA;Bystrzyca (1214);2023;02;15;999;03;0;
150160150;BYSTRZYCA K£ODZKA;Bystrzyca (1214);2023;02;19;999;03;0;
150160230;L¥DEK-ZDRÓJ;Bia³a L¹decka (1216);2023;02;14;999;03;0;
150160230;L¥DEK-ZDRÓJ;Bia³a L¹decka (1216);2023;02;15;999;03;0;
150160230;L¥DEK-ZDRÓJ;Bia³a L¹decka (1216);2023;02;22;999;03;0;
150160230;L¥DEK-ZDRÓJ;Bia³a L¹decka (1216);2023;04;06;999;06;0;
150160200;¯ELAZNO;Bia³a L¹decka (1216);2023;04;06;999;01;0;
150160110;SZALEJÓW DOLNY;Bystrzyca Dusznicka (1218);2023;02;19;999;03;0;
150160080;T£UMACZÓW;Œcinawka (122);2023;04;08;999;03;0;
150170070;G£UCHO£AZY;Bia³a G³ucho³aska (1258);2023;02;21;999;03;0;
150160140;DZIER¯ONIÓW;Pi³awa (1344);2023;02;20;999;03;0;
150160130;MOŒCISKO;Pi³awa (1344);2023;02;20;999;03;0;
151170050;ZBYTOWA;Widawa (136);2023;04;07;999;03;0;
151160040;BUKOWNA;Czarna Woda (1386);2023;01;01;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;01;02;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;01;03;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;01;04;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;01;05;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;01;06;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;01;07;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;01;08;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;01;09;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;01;11;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;01;12;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;01;14;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;01;15;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;01;16;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;01;18;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;01;20;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;01;21;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;01;23;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;01;24;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;01;26;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;01;27;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;01;29;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;01;30;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;02;02;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;02;04;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;02;05;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;02;06;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;02;07;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;02;09;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;02;11;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;02;12;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;02;13;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;02;14;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;02;17;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;02;19;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;02;21;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;02;22;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;02;24;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;02;26;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;02;27;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;02;28;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;02;29;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;02;30;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;02;31;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;03;01;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;03;02;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;03;03;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;03;04;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;03;05;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;03;07;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;03;08;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;03;09;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;03;10;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;03;13;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;03;14;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;03;15;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;03;16;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;03;17;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;03;18;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;03;19;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;03;20;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;03;21;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;03;22;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;03;25;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;03;26;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;03;29;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;03;30;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;04;01;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;04;03;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;04;05;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;04;06;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;04;09;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;04;10;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;04;11;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;04;12;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;04;13;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;04;15;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;04;16;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;04;17;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;04;18;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;04;20;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;04;21;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;04;22;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;04;23;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;04;24;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;04;26;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;04;27;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;04;28;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;05;01;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;05;02;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;05;05;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;05;06;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;05;07;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;05;08;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;05;10;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;05;11;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;05;13;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;05;14;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;05;15;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;05;16;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;05;19;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;05;20;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;05;21;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;05;22;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;05;23;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;05;25;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;05;26;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;05;27;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;05;28;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;05;29;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;05;30;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;05;31;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;06;01;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;06;03;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;06;04;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;06;05;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;06;06;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;06;07;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;06;08;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;06;09;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;06;10;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;06;11;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;06;12;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;06;13;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;06;14;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;06;15;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;06;16;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;06;17;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;06;18;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;06;19;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;06;21;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;06;22;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;06;23;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;06;24;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;06;25;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;06;26;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;06;27;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;06;28;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;06;30;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;07;01;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;07;02;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;07;03;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;07;04;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;07;05;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;07;06;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;07;07;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;07;08;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;07;09;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;07;10;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;07;11;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;07;12;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;07;13;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;07;14;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;07;15;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;07;16;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;07;17;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;07;18;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;07;19;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;07;20;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;07;22;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;07;23;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;07;24;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;07;25;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;07;26;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;07;27;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;07;28;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;07;30;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;07;31;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;08;02;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;08;04;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;08;09;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;08;10;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;08;12;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;08;13;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;08;17;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;08;19;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;08;20;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;08;21;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;08;22;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;08;23;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;08;24;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;08;26;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;08;27;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;08;28;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;08;30;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;09;01;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;09;02;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;09;03;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;09;06;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;09;10;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;09;12;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;09;14;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;09;15;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;09;16;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;09;17;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;09;20;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;09;21;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;09;23;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;09;24;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;09;25;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;09;26;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;09;27;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;09;28;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;09;29;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;09;30;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;09;31;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;10;01;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;10;02;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;10;03;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;10;04;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;10;05;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;10;06;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;10;07;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;10;08;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;10;09;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;10;10;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;10;11;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;10;12;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;10;13;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;10;14;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;10;15;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;10;16;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;10;17;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;10;18;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;10;19;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;10;21;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;10;22;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;10;23;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;10;24;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;10;25;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;10;26;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;10;27;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;10;28;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;10;29;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;10;30;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;10;31;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;11;01;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;11;02;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;11;03;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;11;04;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;11;05;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;11;07;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;11;08;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;11;09;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;11;10;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;11;12;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;11;13;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;11;14;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;11;15;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;11;16;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;11;18;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;11;19;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;11;20;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;11;21;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;11;22;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;11;23;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;11;24;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;11;25;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;11;26;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;11;27;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;11;29;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;11;30;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;12;02;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;12;03;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;12;04;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;12;05;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;12;06;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;12;07;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;12;08;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;12;09;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;12;11;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;12;12;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;12;13;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;12;14;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;12;15;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;12;16;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;12;17;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;12;18;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;12;19;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;12;20;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;12;21;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;12;22;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;12;23;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;12;24;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;12;25;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;12;26;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;12;28;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;12;29;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;12;30;999;;;001
151160040;BUKOWNA;Czarna Woda (1386);2023;12;31;999;;;001
151150160;ZAGRODNO;Skora (13866);2023;04;09;999;03;0;
151170040;£¥KI;Barycz (14);2023;04;07;999;01;0;
151160140;OSETNO;Barycz (14);2023;04;07;999;03;0;
151170060;BOGDAJ;Polska Woda (142);2023;02;20;999;03;0;
151160220;KANCLERZOWICE;S¹siecznica (144);2023;02;22;999;03;0;
151160220;KANCLERZOWICE;S¹siecznica (144);2023;04;07;999;03;0;
151160200;KORZEÑSKO;Orla (146);2023;02;22;999;32;0;
151160200;KORZEÑSKO;Orla (146);2023;04;07;999;03;0;
151160030;RADZYÑ;Jez. S³awskie (15619);2023;02;14;999;32;1;
151160030;RADZYÑ;Jez. S³awskie (15619);2023;02;15;1;04;9;
151160030;RADZYÑ;Jez. S³awskie (15619);2023;02;16;3;04;9;
151160030;RADZYÑ;Jez. S³awskie (15619);2023;02;17;3;04;0;
