" 149180020","CHA£UPKI","Odra (1)","2021","03","18",999,"03","1",""
" 149180020","CHA£UPKI","Odra (1)","2021","03","19",999,"03","1",""
" 149180020","CHA£UPKI","Odra (1)","2021","04","08",999,"03","1",""
" 149180020","CHA£UPKI","Odra (1)","2021","04","09",999,"03","1",""
" 149180020","CHA£UPKI","Odra (1)","2021","04","10",999,"03","1",""
" 149180020","CHA£UPKI","Odra (1)","2021","04","11",999,"03","1",""
" 149180020","CHA£UPKI","Odra (1)","2021","04","12",999,"03","1",""
" 149180020","CHA£UPKI","Odra (1)","2021","04","13",999,"06","1",""
" 149180020","CHA£UPKI","Odra (1)","2021","04","14",999,"03","1",""
" 149180020","CHA£UPKI","Odra (1)","2021","04","15",999,"06","1",""
" 149180020","CHA£UPKI","Odra (1)","2021","04","16",999,"03","1",""
" 149180300","OLZA","Odra (1)","2021","03","18",999,"03","1",""
" 149180300","OLZA","Odra (1)","2021","03","19",999,"03","1",""
" 149180300","OLZA","Odra (1)","2021","04","12",999,"03","1",""
" 149180300","OLZA","Odra (1)","2021","04","13",999,"03","1",""
" 149180300","OLZA","Odra (1)","2021","04","14",999,"03","1",""
" 149180300","OLZA","Odra (1)","2021","04","15",999,"03","2",""
" 149180300","OLZA","Odra (1)","2021","04","16",999,"03","3",""
" 149180010","KRZYØANOWICE","Odra (1)","2021","04","08",999,"01","1",""
" 149180010","KRZYØANOWICE","Odra (1)","2021","04","09",999,"01","3",""
" 149180010","KRZYØANOWICE","Odra (1)","2021","04","11",999,"01","2",""
" 149180010","KRZYØANOWICE","Odra (1)","2021","04","12",999,"01","2",""
" 149180010","KRZYØANOWICE","Odra (1)","2021","04","13",999,"03","1",""
" 149180010","KRZYØANOWICE","Odra (1)","2021","04","15",999,"01","2",""
" 150180030","KOèLE","Odra (1)","2021","03","18",999,"03","1",""
" 150180030","KOèLE","Odra (1)","2021","03","19",999,"03","1",""
" 150180030","KOèLE","Odra (1)","2021","04","10",999,"03","1",""
" 150180030","KOèLE","Odra (1)","2021","04","11",999,"03","1",""
" 150180030","KOèLE","Odra (1)","2021","04","12",999,"03","1",""
" 150180030","KOèLE","Odra (1)","2021","04","13",999,"03","2",""
" 150180030","KOèLE","Odra (1)","2021","04","14",999,"03","2",""
" 150180030","KOèLE","Odra (1)","2021","04","15",999,"03","4",""
" 150180030","KOèLE","Odra (1)","2021","04","16",999,"03","4",""
" 150180030","KOèLE","Odra (1)","2021","04","17",999,"03","2",""
" 150180030","KOèLE","Odra (1)","2021","04","18",999,"03","1",""
" 150170240","KRAPKOWICE","Odra (1)","2021","03","17",999,"01","1",""
" 150170240","KRAPKOWICE","Odra (1)","2021","04","08",999,"01","1",""
" 150170240","KRAPKOWICE","Odra (1)","2021","04","09",999,"01","1",""
" 150170240","KRAPKOWICE","Odra (1)","2021","04","10",999,"01","4",""
" 150170240","KRAPKOWICE","Odra (1)","2021","04","11",999,"01","2",""
" 150170240","KRAPKOWICE","Odra (1)","2021","04","12",999,"01","4",""
" 150170240","KRAPKOWICE","Odra (1)","2021","04","13",999,"01","5",""
" 150170240","KRAPKOWICE","Odra (1)","2021","04","14",999,"01","1",""
" 150170240","KRAPKOWICE","Odra (1)","2021","04","15",999,"01","2",""
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2021","04","12",999,"01","2",""
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2021","04","13",999,"01","2",""
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2021","04","14",999,"01","1",""
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2021","04","15",999,"01","1",""
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2021","04","16",999,"01","1",""
" 150170090","BRZEG","Odra (1)","2021","04","11",999,"01","1",""
" 150170090","BRZEG","Odra (1)","2021","04","12",999,"01","3",""
" 150170090","BRZEG","Odra (1)","2021","04","13",999,"01","3",""
" 150170090","BRZEG","Odra (1)","2021","04","14",999,"01","1",""
" 150170090","BRZEG","Odra (1)","2021","04","16",999,"01","1",""
" 150170040","O£AWA","Odra (1)","2021","04","10",999,"01","0",""
" 150170040","O£AWA","Odra (1)","2021","04","11",999,"01","0",""
" 150170040","O£AWA","Odra (1)","2021","04","12",999,"01","0",""
" 150170040","O£AWA","Odra (1)","2021","04","13",999,"01","0",""
" 150170040","O£AWA","Odra (1)","2021","04","14",999,"01","1",""
" 150170040","O£AWA","Odra (1)","2021","04","15",999,"01","2",""
" 151160170","BRZEG DOLNY","Odra (1)","2021","04","10",999,"03","1",""
" 151160170","BRZEG DOLNY","Odra (1)","2021","04","11",999,"06","1",""
" 151160170","BRZEG DOLNY","Odra (1)","2021","04","12",999,"06","1",""
" 151160170","BRZEG DOLNY","Odra (1)","2021","04","13",999,"06","1",""
" 151160170","BRZEG DOLNY","Odra (1)","2021","04","14",999,"06","1",""
" 151160170","BRZEG DOLNY","Odra (1)","2021","04","15",999,"06","1",""
" 151160170","BRZEG DOLNY","Odra (1)","2021","04","16",999,"06","1",""
" 151160170","BRZEG DOLNY","Odra (1)","2021","04","17",999,"06","0",""
" 151160170","BRZEG DOLNY","Odra (1)","2021","04","18",999,"06","0",""
" 151160150","MALCZYCE","Odra (1)","2021","04","13",999,"03","1",""
" 151160150","MALCZYCE","Odra (1)","2021","04","15",999,"01","0",""
" 151160130","åCINAWA","Odra (1)","2021","04","12",999,"01","4",""
" 151160130","åCINAWA","Odra (1)","2021","04","13",999,"01","4",""
" 151160130","åCINAWA","Odra (1)","2021","04","14",999,"01","1",""
" 151160130","åCINAWA","Odra (1)","2021","04","15",999,"01","3",""
" 151160060","G£OG”W","Odra (1)","2021","04","11",999,"01","2",""
" 151160060","G£OG”W","Odra (1)","2021","04","12",999,"06","5",""
" 151160060","G£OG”W","Odra (1)","2021","04","13",999,"06","6",""
" 151160060","G£OG”W","Odra (1)","2021","04","15",999,"06","4",""
" 151160060","G£OG”W","Odra (1)","2021","04","16",999,"06","4",""
" 151160060","G£OG”W","Odra (1)","2021","04","17",999,"03","1",""
" 151150150","NOWA S”L","Odra (1)","2021","04","11",999,"03","2",""
" 151150150","NOWA S”L","Odra (1)","2021","04","12",999,"06","1",""
" 151150150","NOWA S”L","Odra (1)","2021","04","13",999,"03","1",""
" 151150150","NOWA S”L","Odra (1)","2021","04","14",999,"03","1",""
" 151150150","NOWA S”L","Odra (1)","2021","04","15",999,"06","2",""
" 151150150","NOWA S”L","Odra (1)","2021","04","16",999,"03","1",""
" 152150130","CIGACICE","Odra (1)","2021","04","10",999,"01","1",""
" 152150130","CIGACICE","Odra (1)","2021","04","11",999,"06","3",""
" 152150130","CIGACICE","Odra (1)","2021","04","12",999,"06","3",""
" 152150130","CIGACICE","Odra (1)","2021","04","13",999,"06","3",""
" 152150130","CIGACICE","Odra (1)","2021","04","14",999,"06","2",""
" 152150130","CIGACICE","Odra (1)","2021","04","15",999,"06","3",""
" 152150130","CIGACICE","Odra (1)","2021","04","16",999,"06","2",""
" 152150130","CIGACICE","Odra (1)","2021","04","17",999,"03","1",""
" 152150130","CIGACICE","Odra (1)","2021","04","18",999,"03","1",""
" 152150130","CIGACICE","Odra (1)","2021","04","19",999,"03","1",""
" 152150130","CIGACICE","Odra (1)","2021","04","20",999,"03","1",""
" 152140130","PO£ CKO","Odra (1)","2021","04","09",999,"01","1",""
" 152140130","PO£ CKO","Odra (1)","2021","04","10",999,"06","3",""
" 152140130","PO£ CKO","Odra (1)","2021","04","11",999,"06","4",""
" 152140130","PO£ CKO","Odra (1)","2021","04","12",999,"06","4",""
" 152140130","PO£ CKO","Odra (1)","2021","04","13",999,"06","5",""
" 152140130","PO£ CKO","Odra (1)","2021","04","14",999,"06","5",""
" 152140130","PO£ CKO","Odra (1)","2021","04","15",999,"06","4",""
" 152140130","PO£ CKO","Odra (1)","2021","04","16",999,"06","4",""
" 152140130","PO£ CKO","Odra (1)","2021","04","17",999,"03","2",""
" 152140130","PO£ CKO","Odra (1)","2021","04","18",999,"03","2",""
" 152140130","PO£ CKO","Odra (1)","2021","04","19",999,"03","1",""
" 152140130","PO£ CKO","Odra (1)","2021","04","20",999,"03","1",""
" 152140130","PO£ CKO","Odra (1)","2021","04","21",999,"03","1",""
